Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark,
781_Waitau_1,781,茶(茶液),Tea,Waitau_1,夷茶,ji11tsʰa11,yi4 ca4 ,OK,,
782_Waitau_1,782,香煙,Cigarette,Waitau_1,煙仔,jiŋ13tsɐi35,ying1 zäi2 ,OK,,
783_Waitau_1,783,抽煙,Smoke,Waitau_1,喫煙,hɛk55jiŋ13,hek2 ying1 ,OK,,
784_Waitau_1,784,煙灰,Cigaretteash,Waitau_1,煙灰,jiŋ13fui13,ying1 fui1 ,OK,,
785_Waitau_1,785,早飯,Breakfast,Waitau_1,早飯,tsɐu55fæŋ22,zäu2 fæng6 ,OK,,
786_Waitau_1,786,吃早飯,Havebreakfast,Waitau_1,喫早飯,hɛk55tsɐu55fæŋ22,hek2 zäu2 fæng6 ,OK,,
787_Waitau_1,787,午飯,Lunch,Waitau_1,晏晝,æŋ13tsɐu35,æng1 zäu2 ,OK,IPA: æŋ13 tsɐu13 Rom: æng1 zäu1,
788_Waitau_1,788,吃午飯,Havelunch,Waitau_1,喫晏晝,hɛk55æŋ13tsɐu35,hek2 æng1 zäu2 ,OK,IPA: hɛk55 æŋ13 tsɐu13 Rom: hek2 æng1 zäu1,
789_Waitau_1,789,晚飯,Dinner,Waitau_1,晚飯,mæŋ22fæŋ22,mæng6 fæng6 ,OK,,
790_Waitau_1,790,吃晚飯,Have dinner,Waitau_1,吃飯,hɛk55mæŋ22fæŋ22,hek2 mæng6 fæng6 ,OK,吃(晚)飯, 
791_Waitau_1,791,盛飯,Tofillabowlwithrice,Waitau_1,舀飯,jiu13fæŋ22,yiu1 fæng6 ,OK,,
792_Waitau_1,792,豬肉,Pork,Waitau_1,豬肉,tsy13jok22,zü1 yuk6 ,OK,,
793_Waitau_1,793,瘦肉,Leanmeat,Waitau_1,瘦肉,sɐu13jok22,säu1 yuk6 ,OK,,
794_Waitau_1,794,臘肉,Bacon,Waitau_1,臘肉,lap22jok22,lap6 yuk6 ,OK,,
795_Waitau_1,795,菜(佐飯統稱),Dish,Waitau_1,送,soŋ13,sung1 ,有問題,餸,
796_Waitau_1,796,葷菜,Meatdishes,Waitau_1,肉,jok22,yuk6 ,OK,,
797_Waitau_1,797,素菜,Vegetariandishes,Waitau_1,齋,tsɐi13,zäi1 ,OK,,
798_Waitau_1,798,湯,Soup,Waitau_1,湯,tʰɤŋ55,tong2 ,OK,亦可以是 IPA: tʰɤŋ13 Rom: tong13,
799_Waitau_1,799,豬腳(前後腳有無別),Pigtrotter,Waitau_1,豬手,tsy13sɐu35,zü1 säu2 ,OK,,
799_Waitau_2,799,豬腳(前後腳有無別),Pigtrotter,Waitau_2,豬腳,tsy13kœk55,zü1 gök2 ,OK,,
800_Waitau_1,800,豬肝,Pig’sliver,Waitau_1,豬肝,tsy13kʷuŋ13,zü1 gwung1 ,OK,,
800_Waitau_2,800,豬肝,Pig’sliver,Waitau_2,豬潤,(NO RECORDING),(NO RECORDING),,,
801_Waitau_1,801,豬舌頭,Pig’stongue,Waitau_1,豬脷,tsy13li35,zü1 li2 ,OK,,
802_Waitau_1,802,豬血,Bloodofpig,Waitau_1,豬紅,tsy33hoŋ11,zü33hung4 ,有問題,豬紅：IPA: tsy13 hoŋ11 Rom: zü1 hung4 ,
802_Waitau_2,802,豬血,Bloodofpig,Waitau_2,豬血,tsy13hoŋ11,zü1 hung4 ,有問題,豬血：IPA: tsy13 hyk13 Rom: zü1 hük1,
803_Waitau_1,803,(雞)下水(雞內雜),Internal organs of chicken,Waitau_1,扶入,fu11jɐp22,fu4 yäp6 ,OK,,
803_Waitau_2,803,(雞)下水(雞內雜),Internal organs of chicken,Waitau_2,雞下水,kɐi22ha22sɵy35,gäi6 ha6 söi2 ,OK,,
804_Waitau_1,804,夾菜,Pick up food with chopsticks,Waitau_1,鉗餸,kʰim11soŋ33,kim4 sung33,OK,劉振發教授的Rom系統 需要增加一個聲調以標注圍頭話(33)？,
805_Waitau_1,805,(用湯)泡飯,drowning the rice in soup,Waitau_1,撈飯,lɐu22fæŋ22,läu6 fæng6 ,OK,,
806_Waitau_1,806,撥(飯菜),Poke the rice into another bowl,Waitau_1,減,kam35,gam2 ,OK,,
807_Waitau_1,807,(飯)糊(了),Scorched,Waitau_1,燶,noŋ13,nung1 ,OK,,
808_Waitau_1,808,豆腐乾,Pot-stewed bean curd,Waitau_1,豆腐乾,tɐu22fu22kʷuŋ13,däu6 fu6 gwung1 ,OK,,
809_Waitau_1,809,豆腐,Bean curd,Waitau_1,豆腐,tɐu22fu22,däu6 fu6 ,OK,,
810_Waitau_1,810,豆腐腦兒,Bean curd jelly,Waitau_1,豆腐花,tɐu22fu22fa13,däu6 fu6 fa1 ,OK,,
811_Waitau_1,811,豆腐乳,Soy cheese,Waitau_1,豆腐霉,tɐu55fu55mui11,däu2 fu2 mui4 ,OK,,
812_Waitau_1,812,粉絲,Glass noodle,Waitau_1,萊絲,lɵy11si13,löi4 si1 ,OK,,
812_Waitau_2,812,粉絲,Glass noodle,Waitau_2,粉仔,fɐn35tsɐi35,fän2 zäi2 ,OK,,
813_Waitau_1,813,(用菜)下酒,(use something) go with the wine,Waitau_1,送,soŋ13,sung1 ,有問題,餸,
814_Waitau_1,814,(吃)飽(了),(Stomach)Full,Waitau_1,飽,pau35,bau2 ,OK,,
815_Waitau_1,815,打飽嗝,Belch because of too full,Waitau_1,打嗝,ta55si55jik55,da2 si2 yik2 ,OK,,
816_Waitau_1,816,打嗝,Belch,Waitau_1,打思噫,ta55si55jik55,da2 si2 yik2 ,OK,,
817_Waitau_1,817,冰淇淋,Ice-cream,Waitau_1,雪糕,syk55kɐu13,sük2 gäu1 ,唔肯定,syk13 kɐu55 ROM: sük1 gäu2 ,
818_Waitau_1,818,冰混兒,Popsicle (ice-sucker),Waitau_1,雪條,syk55tʰiu35,sük2 tiu2 ,唔肯定,syk13 tʰiu35 ROM: sük1 tiu2 ,
818_Waitau_2,818,冰混兒,Popsicle (ice-sucker),Waitau_2,雪糕條,syk55kɐu13tʰiu35,sük2 gäu1 tiu2 ,唔肯定,syk13 kɐu55 tʰiu35 ROM: sük1 gäu2 tiu2 ,
819_Waitau_1,819,饅頭,Steamed bread,Waitau_1,包,pau13,bau1 ,唔肯定,唔肯定圍頭話中“饅頭”是否叫“包”,
820_Waitau_1,820,包子,Stuffed bun,Waitau_1,包,pau55,bau2 ,OK,,
821_Waitau_1,821,餃子,Dumpling,Waitau_1,水餃,sɵy35kau35,söi2 gau2 ,OK,,
822_Waitau_1,822,餛飩,Wonton,Waitau_1,雲吞,wɐŋ11tʰɐŋ13,wäng4 täng1 ,OK,,
823_Waitau_1,823,(餃子)餡兒,Stuffing,Waitau_1,餡,ham35,ham2 ,OK,,
824_Waitau_1,824,湯圓,Sweetdumpling,Waitau_1,湯圓,tʰɤŋ22jyŋ35,tong6 yüng2 ,OK,,
825_Waitau_1,825,餈粑,Stickyricecake,Waitau_1,糯米餈,nɔ22mɐi13tsʰi11,no6 mäi1 ci4 ,OK,,
826_Waitau_1,826,粽子,Ricedumpling,Waitau_1,粽,tsoŋ35,zung2 ,OK,,
827_Waitau_1,827,零食,Snack,Waitau_1,口立濕,hɐu55lɐp22sɐp35,häu2 läp6 säp2 ,OK,,
827_Waitau_2,827,零食,Snack,Waitau_2,瘦食,sɐu13sɐp35,säu1 säp2 ,OK,,
828_Waitau_1,828,(餅乾)渣兒,Crumb,Waitau_1,碎,sɵy13,söi1 ,OK,,
829_Waitau_1,829,點心,Refreshments,Waitau_1,茶果,tsʰa11kʷɔ35,ca4 gwo2 ,OK,,
830_Waitau_1,830,夜宵,Nightsnacks,Waitau_1,宵夜,siu13ja22,siu1 ya6 ,OK,,
831_Waitau_1,831,作料,Seasoning,Waitau_1,配料,pʰui13liu35,pui1 liu2 ,OK,,
832_Waitau_1,832,醋,Vinegar,Waitau_1,醋,tsʰu13,cu1 ,OK,,
833_Waitau_1,833,鹽,Salt,Waitau_1,鹽,jim11,yim4 ,OK,,
833_Waitau_2,833,鹽,Salt,Waitau_2,海沙,fui55sa35,fui2 sa2 ,OK,,
834_Waitau_1,834,豬油,Lard,Waitau_1,豬油,tsy13jɐu11,zü1 yäu4 ,OK,,
835_Waitau_1,835,芝麻油,Sesame oil,Waitau_1,麻油,ma11jɐu11,ma4 yäu4 ,OK,,
836_Waitau_1,836,紅糖,Brown sugar,Waitau_1,黃糖,wɤŋ11tʰɤŋ11,wong4 tong4 ,OK,,
837_Waitau_1,837,白糖,White sugar,Waitau_1,砂糖,sa22tʰɤŋ11,sa6 tong4 ,OK,,
837_Waitau_2,837,白糖,White sugar,Waitau_2,白糖,pæk22tʰɤŋ11,bæk6 tong4 ,OK,,
838_Waitau_1,838,糖果,Candy,Waitau_1,麻糖,ma11tʰɤŋ35,ma4 tong2 ,OK,,
839_Waitau_1,839,醬油,Brown sauce,Waitau_1,豉油,si22jɐu11,si6 yäu4 ,OK,,
840_Waitau_1,840,(醬油)殘汁,Juicestains,Waitau_1,餸腳,kœk35,gök2 ,唔肯定,IPA: soŋ13 kœk13 ROM: sung1 gök1,
841_Waitau_1,841,蜂蜜,Honey,Waitau_1,蜜糖,mɐk22tʰɤŋ11,mäk6 tong4 ,OK,,
842_Waitau_1,842,塊頭（人身架大小）,Stature,Waitau_1,大隻,tai22tsɛk35,dai6 zek2 ,OK,,
843_Waitau_1,843,頭,Head,Waitau_1,頭殼,ttʰɐu11hɤk35,dtʰäu4 hok2 ,OK,,
844_Waitau_1,844,光頭,Bald,Waitau_1,光頭,kʷɔŋ13tʰɐu11,gwong1 täu4 ,OK,,
845_Waitau_1,845,頭髮,Hair,Waitau_1,頭毛,tʰɐu11mɐu11,täu4 mäu4 ,OK,,
846_Waitau_1,846,頭髮旋兒,Headswirl,Waitau_1,旋,tsyŋ35,züng2 ,唔肯定,轉？,
847_Waitau_1,847,辮子,"Braid, pigtail",Waitau_1,辮,piŋ13,bing1 ,OK,,
848_Waitau_1,848,髮(頭髮盤成的結),Hairworninabunorcoil,Waitau_1,髻,kɐi13,gäi1 ,OK,,
849_Waitau_1,849,頭屑,dandruff,Waitau_1,頭皮,tʰɐu11pʰi11,täu4 pi4 ,OK,,
850_Waitau_1,850,臉,Cheek Face,Waitau_1,面,miŋ22,ming6 ,OK,,
851_Waitau_1,851,酒窩兒,Dimple,Waitau_1,酒凹,tsɐu55nɐp35,zäu2 näp2 ,OK,,
852_Waitau_1,852,前額,Forehead,Waitau_1,額,ŋæk22,ngæk6 ,OK,,
852_Waitau_2,852,前額,Forehead,Waitau_2,額頭,ŋæk225tʰɐu11,ngæk6 5täu4 ,有問題,IPA: ŋæk22 tʰɐu11 Rom: ngæk6 täu4 ,
853_Waitau_1,853,太陽穴,Temple(oftheskull),Waitau_1,魂精,wɐŋ11tsɛŋ35,wäng4 zeng2 ,OK,,
854_Waitau_1,854,囟門,Fontanel,Waitau_1,腦囟,nɐu13sɐŋ35,näu1 säng2 ,OK,,
855_Waitau_1,855,眼睛,Eye,Waitau_1,眼,ŋæŋ13,ngæng1 ,OK,,
856_Waitau_1,856,眼珠,Eyeball,Waitau_1,眼光仔,ŋæŋ13kʷɔŋ22tsɐi55,ngæng1 gwong6 zäi2 ,OK,,
857_Waitau_1,857,眼淚,Tears(from theeyes),Waitau_1,眼淚,ŋæŋ13lɵy22,ngæng1 löi6 ,OK,,
858_Waitau_1,858,睫毛,Eyelash,Waitau_1,眼泣毛,ŋæŋ22jɐp55mɐu11,ngæng6 yäp2 mäu4 ,OK,,
859_Waitau_1,859,眉毛,Eyebrow,Waitau_1,眼眉毛,ŋæŋ22mi11mɐu11,ngæng6 mi4 mäu4 ,OK,,
860_Waitau_1,860,鼻子,Nose,Waitau_1,鼻公,pi22koŋ13,bi6 gung1 ,OK,,
861_Waitau_1,861,鼻孔,Nares,Waitau_1,鼻哥窿,pi22kɔ55loŋ55,bi6 go2 lung2 ,OK,,
862_Waitau_1,862,鼻涕,Snot,Waitau_1,鼻膿,pi22noŋ11,bi6 nung4 ,OK,,
863_Waitau_1,863,擤鼻(涕),Blowthenose,Waitau_1,擤鼻膿,sɐŋ13pi22noŋ11,säng1 bi6 nung4 ,OK,,
864_Waitau_1,864,鼻屎,Nasalsecretion,Waitau_1,鼻屎,pi22si35,bi6 si2 ,OK,,
865_Waitau_1,865,耳朵,Ear,Waitau_1,耳仔,ȵi13tsɐi35,ngi1 zäi2 ,OK,,
865_Waitau_2,865,耳朵,Ear,Waitau_2,耳梗,ȵi13kɐk35,ngi1 gäk2 ,OK,,
866_Waitau_1,866,耳屎,Cerumen,Waitau_1,耳屎,ȵi13si35,ngi1 si2 ,OK,,
867_Waitau_1,867,嘴,Mouth,Waitau_1,嘴,tsɵy55,zöi2 ,OK,,
868_Waitau_1,868,嘴唇,Lips,Waitau_1,嘴唇,tsɵy55sɐŋ11,zöi2 säng4 ,OK,,
869_Waitau_1,869,舌頭,Tongue,Waitau_1,脷,li22,li6 ,OK,,
870_Waitau_1,870,牙齒,Tooth,Waitau_1,牙,ŋa11,nga4 ,OK,,
871_Waitau_1,871,臼齒,Molartooth,Waitau_1,大牙,tai22ŋa11,dai6 nga4 ,OK,,
872_Waitau_1,872,齙牙,Bucktooth,Waitau_1,齙牙,pau13ŋa11,bau1 nga4 ,OK,,
873_Waitau_1,873,齒齦,Gum,Waitau_1,牙肉,ŋa11jok22,nga4 yuk6 ,OK,,
874_Waitau_1,874,牙垢,Tartaroftooth,Waitau_1,牙屎,ŋa11si35,nga4 si2 ,OK,,
875_Waitau_1,875,鬍子,Beard,Waitau_1,鬚,su13,su1 ,OK,,
876_Waitau_1,876,下巴,Chin,Waitau_1,下巴,ha22pʰa11,ha6 pa4 ,OK,,
877_Waitau_1,877,口水(清，無色),Saliva,Waitau_1,口水,hɐu55sɵy35,häu2 söi2 ,OK,,
878_Waitau_1,878,唾沫(白色),Spit,Waitau_1,口水,hɐu55sɵy35,häu2 söi2 ,OK,,
879_Waitau_1,879,喉嚨,Throat,Waitau_1,喉嚨,hɐu11loŋ11,häu4 lung4 ,OK,,
880_Waitau_1,880,嗓子,Throat(thevoice),Waitau_1,聲,sɛŋ13,seng1 ,OK,,
881_Waitau_1,881,脖子,Neck,Waitau_1,頸,kɛŋ35,geng2 ,OK,,
882_Waitau_1,882,肩膀,Shoulder,Waitau_1,膞頭,pɤk35tʰɐu11,bok2 täu4 ,OK,,
883_Waitau_1,883,胸脯,Chest,Waitau_1,心口,sɐm33hɐu35,säm33häu2 ,OK,IPA: 33,
883_Waitau_2,883,胸脯,Chest,Waitau_2,心口窟,sɐm13hɐu55fɐk35,säm1 häu2 fäk2 ,OK,,
884_Waitau_1,884,背,Back,Waitau_1,背樑,pi22lœŋ1,bi6 löng1,OK,,
884_Waitau_2,884,背,Back,Waitau_2,背裡,pi13lɐi11,bi1 läi4 ,唔肯定,,
884_Waitau_3,884,背,Back,Waitau_3,背脊,pi13tsɛk35,bi1 zek2 ,OK,,
885_Waitau_1,885,肋骨,Rib,Waitau_1,屏骨,pʰɛŋ55kʷɐk35,peng2 gwäk2 ,OK,,
886_Waitau_1,886,光膀子,Upperpartofbodynaked,Waitau_1,打大赤勒,ta55(tai22)tsʰɛk55lak35,da2 (dai6 )cek2 lak2 ,OK,,
887_Waitau_1,887,胳膊,Arm,Waitau_1,手臂,sɐu55pi13,säu2 bi1 ,OK,,
888_Waitau_1,888,胳膊肘,Elbow,Waitau_1,手踭,sɐu55tsæŋ35,säu2 zæng2 ,OK,,
889_Waitau_1,889,手腕,Wrist,Waitau_1,手凹,sɐu55nɐp35,säu2 näp2 ,OK,,
890_Waitau_1,890,手,Hand,Waitau_1,手,sɐu35,säu2 ,OK,,
891_Waitau_1,891,左手,Lefthand,Waitau_1,左手,tsɔ35sɐu35,zo2 säu2 ,OK,,
892_Waitau_1,892,右手,Righthand,Waitau_1,右手,jɐu55sɐu35,yäu2 säu2 ,OK,,
893_Waitau_1,893,手掌,Palm,Waitau_1,手掌,sɐu55tsœŋ35,säu2 zöng2 ,OK,,
894_Waitau_1,894,拳頭,Fist,Waitau_1,拳頭,kʰyŋ11tʰɐu11,küng4 täu4 ,OK,,
895_Waitau_1,895,手指,Finger,Waitau_1,手指,sɐu35tsi35,säu2 zi2 ,OK,,
896_Waitau_1,896,大拇指,Thumb,Waitau_1,手指公,sɐu35tsi35koŋ13,säu2 zi2 gung1 ,OK,,
897_Waitau_1,897,小拇指,Littlefinger,Waitau_1,手指尾,sɐu55tsi55mi13,säu2 zi2 mi1 ,OK,,
898_Waitau_1,898,指甲,Nail,Waitau_1,指甲,tsi35kap55,zi2 gap2 ,OK,,
899_Waitau_1,899,鬥(指紋),Whorl(shape of finger prinet),Waitau_1,腡,lœ35,lö2 ,OK,,
900_Waitau_1,900,簸箕(指紋),Loop(shape of finger prinet),Waitau_1,臿,tsʰap35,cap2 ,OK,,
901_Waitau_1,901,趼子,Callus,Waitau_1,起枕,hi35tsɐm35,hi2 zäm2 ,OK,,
902_Waitau_1,902,腋下,Armpit,Waitau_1,隔肋底,kak55lak55tɐi35,gak2 lak2 däi2 ,OK,,
903_Waitau_1,903,乳房,Bosom,Waitau_1,媽仔,ma55tsɐi35,ma2 zäi2 ,OK,,
904_Waitau_1,904,乳頭,Nipple,Waitau_1,奶頭,nai35tʰɐu11,nai2 täu4 ,OK,,
905_Waitau_1,905,乳汁,Milk,Waitau_1,奶,nai13,nai1 ,OK,,
905_Waitau_2,905,乳汁,Milk,Waitau_2,乳,jɵy13,yöi1 ,OK,,
906_Waitau_1,906,肚子,Belly,Waitau_1,肚,tu35,du2 ,OK,,
907_Waitau_1,907,肚臍,Bellybutton,Waitau_1,肚臍,tu55tsʰi11,du2 ci4 ,OK,,
908_Waitau_1,908,屁股,Buttocks,Waitau_1,屎窟,si13fɐk35,si1 fäk2 ,有問題,IPA: si35 fɐk55 ROM: si2 fäk2 ,
909_Waitau_1,909,肛門,Anus,Waitau_1,屎窟窿,si35fɐk55loŋ55,si2 fäk2 lung2 ,OK,,
910_Waitau_1,910,光屁股,Nakedbuttocks,Waitau_1,打出屎窟,ta55tsʰɐk55si55fɐk35,da2 cäk2 si2 fäk2 ,有問題,IPA: ta35 tsʰɐk55 si35 fɐk55,
911_Waitau_1,911,胯襠(生了瘡)（腿胯）,Crotch,Waitau_1,褲襠,fu22nɤŋ22,fu6 nong6 ,OK,,
912_Waitau_1,912,胯下（腿胯之下）,Thespacebetweenthighs,Waitau_1,褲襠底,fu22lɤŋ22tɐi35,fu6 long6 däi2 ,OK,,
912_Waitau_2,912,胯下（腿胯之下）,Thespacebetweenthighs,Waitau_2,卡窿下,kʰa22la22ha35,ka6 la6 ha2 ,OK,,
913_Waitau_1,913,男陰,Penis,Waitau_1,卵,lɐŋ35,läng2 ,OK,,
913_Waitau_2,913,男陰,Penis,Waitau_2,尻,(NO RECORDING),(NO RECORDING),,,
914_Waitau_1,914,陰囊,Scrotum,Waitau_1,春袋,tsʰɐŋ13tɵy22,cäng1 döi6 ,OK,,
915_Waitau_1,915,睪丸,Testes,Waitau_1,核,wɐk22,wäk6 ,OK,,
917_Waitau_1,917,赤子陰,Penisofsmallboy,Waitau_1,鵝仔,ŋɔ11tsɐi35,ngo4 zäi2 ,OK,東莞話叫：鵝必仔 IPA: ŋɔ11 pik55 tsɐi35 ROM: ngo4 bik2 zäi2 ,
918_Waitau_1,918,女陰,Cunt,Waitau_1,屄,pik35,bik2 ,OK,,
918_Waitau_2,918,女陰,Cunt,Waitau_2,谿,hɐi13,häi1 ,OK,,
919_Waitau_1,919,交合,Havesex,Waitau_1,屌,tiu35,diu2 ,OK,,
920_Waitau_1,920,日常口頭襌(髒字眼兒),Fuck,Waitau_1,屌,tiu35,diu2 ,OK,,
921_Waitau_1,921,腿(整條腿),Leg,Waitau_1,腳,kœk35,gök2 ,OK,,
922_Waitau_1,922,大腿,Thigh,Waitau_1,大髀,tai22pi35,dai6 bi2 ,OK,,
923_Waitau_1,923,小腿,Lowerleg,Waitau_1,腳肚仔,kœk55tu55tsɐi35,gök2 du2 zäi2 ,OK,,
924_Waitau_1,924,膝蓋,Knee,Waitau_1,膝頭哥,sɐt55tʰɐu11kɔ55,sät2 täu4 go2 ,OK,,
925_Waitau_1,925,腿肚子,Shankmuscle,Waitau_1,腳腩肚,kœk55nam22tu35,gök2 nam6 du2 ,OK,,
926_Waitau_1,926,踝骨,Ankle,Waitau_1,腳眼,kœk55ŋæŋ13,gök2 ngæng1 ,OK,,
927_Waitau_1,927,腳,Foot,Waitau_1,腳,kœk35,gök2 ,OK,,
928_Waitau_1,928,腳跟,Heel,Waitau_1,腳踭,kœk35tsæŋ35,gök2 zæng2 ,OK,,
929_Waitau_1,929,腳趾,Toe,Waitau_1,腳趾,kœk35tsi35,gök2 zi2 ,OK,,
930_Waitau_1,930,腳掌,Sole,Waitau_1,腳板底,kœk35pæŋ22tɐi35,gök2 bæng6 däi2 ,OK,,
931_Waitau_1,931,腳心,Feetarch,Waitau_1,腳掌心,kœk35tsœŋ35sɐm13,gök2 zöng2 säm1 ,OK,,
932_Waitau_1,932,腳印,Footprint,Waitau_1,腳印,kœk35jɐŋ35,gök2 yäng2 ,OK,,
933_Waitau_1,933,泥垢(皮膚上的污垢),Dirt,Waitau_1,老泥,lɐu35nɐi13,läu2 näi1 ,有問題,IPA:lɐu13 nɐi13 ROM: läu1 näi1 ,
934_Waitau_1,934,男人,Man,Waitau_1,佬,lɐu35,läu2 ,OK,,
935_Waitau_1,935,女人,Woman,Waitau_1,婦娘,fu13lœŋ11,fu1 löng4 ,OK,,
936_Waitau_1,936,老人,Oldperson,Waitau_1,老大,llɐu13tai35,lläu1 dai2 ,有問題,,
937_Waitau_1,937,老頭兒,Oldman,Waitau_1,伯爺公,pæk55ja55koŋ55,bæk2 ya2 gung2 ,有問題,IPA: pæk22 ja55 koŋ55 ROM: bæk6 ya2 gung2 ,
938_Waitau_1,938,老太婆,Oldwoman,Waitau_1,伯爺婆,pæk55ja55pʰɔ35,bæk2 ya2 po2 ,有問題,IPA: pæk22 ja55 pʰɔ35 ROM: bæk6 ya2 po2 ,
939_Waitau_1,939,年輕人(男女統稱),Theyouth,Waitau_1,後生,hɐu22sæŋ35,häu6 sæng2 ,OK,,
940_Waitau_1,940,姑娘,"Girl, Younglady",Waitau_1,妹仔,mui22tsɐi35,mui6 zäi2 ,OK,,
941_Waitau_1,941,小夥子,"Boy,youngman",Waitau_1,後生仔,hɐu22sæŋ13tsɐi35,häu6 sæng1 zäi2 ,OK,,
942_Waitau_1,942,小孩兒(統稱),Child,Waitau_1,細民仔,sɐi22mæŋ13tsɐi55,säi6 mæng1 zäi2 ,OK,,
943_Waitau_1,943,男孩兒,Smallboy,Waitau_1,細民仔,sɐi22mæŋ13tsɐi55,säi6 mæng1 zäi2 ,OK,,
944_Waitau_1,944,女孩兒,Smallgirl,Waitau_1,妹仔,mui22tsɐi35,mui6 zäi2 ,OK,,
946_Waitau_1,946,鄉下人,"Rustic,countryfolk",Waitau_1,耕田佬,kæŋ13tʰiŋ11lɐu35,gæng1 ting4 läu2 ,OK,,
947_Waitau_1,947,單身漢,Bachelor,Waitau_1,寡佬,kʷa55lɐu35,gwa2 läu2 ,OK,,
948_Waitau_1,948,老姑娘,Oldmaid,Waitau_1,老姑婆,lɐu35ku13pʰɔ11,läu2 gu1 po4 ,OK,,
949_Waitau_1,949,寡婦,Widow,Waitau_1,寡婦婆,kʷa55fu13pʰɔ35,gwa2 fu1 po2 ,OK,,
950_Waitau_1,950,孤兒,Orphan,Waitau_1,冇爺冇奶,mɐu13ja11mɐu13nɐi13,mäu1 ya4 mäu1 näi1 ,OK,,
951_Waitau_1,951,獨眼兒,Single-eyed One-eyed,Waitau_1,單眼佬,tæŋ13ŋæŋ13lɐu35,dæng1 ngæng1 läu2 ,OK,,
952_Waitau_1,952,眯縫眼,Slit eyes,Waitau_1,蒙豬眼,moŋ55tsy22ŋæŋ35,mung2 zü6 ngæng2 ,OK,,
953_Waitau_1,953,金魚眼,Bloatedeyes,Waitau_1,突眼,tɐk22ŋæŋ35,däk6 ngæng2 ,OK,,
954_Waitau_1,954,對眼兒,Cross-eyes,Waitau_1,鬥雞眼,tɐu22kɐi13ŋæŋ13,däu6 gäi1 ngæng1 ,OK,,
955_Waitau_1,955,瞎子,Blind,Waitau_1,盲眼佬,mæŋ11ŋæŋ13lɐu35,mæng4 ngæng1 läu2 ,OK,,
956_Waitau_1,956,聾子,Deaf,Waitau_1,聾佬,loŋ11lɐu35,lung4 läu2 ,OK,,
957_Waitau_1,957,啞巴,Dumb,Waitau_1,啞缽,a35puk35,a2 buk2 ,OK,,
958_Waitau_1,958,結巴,Stammer,Waitau_1,漏口,lɐu13hɐu35,läu1 häu2 ,OK,,
959_Waitau_1,959,豁嘴兒,Harelip,Waitau_1,缺嘴,kʰyk5tsɵy35,kük5zöi2 ,唔肯定,IPA: kʰyk22 tsɵy22 ROM: kük6 zöi6,
960_Waitau_1,960,豁牙,Brokenteeth,Waitau_1,甩牙,lɐk55ŋa11,läk2 nga4 ,OK,,
961_Waitau_1,961,歪脖子,Wryneck,Waitau_1,乜頸,mɛ55kɛŋ35,me2 geng2 ,OK,,
961_Waitau_2,961,歪脖子,Wryneck,Waitau_2,抳頸,nɐi55kɛŋ35,näi2 geng2 ,OK,,
962_Waitau_1,962,左撇子,Left-handed,Waitau_1,左手仔,tsɔ55sɐu55tsɐi35,zo2 säu2 zäi2 ,OK,,
963_Waitau_1,963,羅圈腿,Bowlegs,Waitau_1,鴨乸蹄,ap55na35tʰɐi11,ap2 na2 täi4 ,OK,,
964_Waitau_1,964,胖子,Fatguy,Waitau_1,肥佬,fi11lɐu35,fi4 läu2 ,OK,,
965_Waitau_1,965,高個兒,Tallman,Waitau_1,高佬,kɐu13lɐu35,gäu1 läu2 ,OK,,
966_Waitau_1,966,獠牙,Tusk,Waitau_1,爆牙,pau13ŋa11,bau1 nga4 ,OK,,
967_Waitau_1,967,麻子,Pock-marks,Waitau_1,痘皮,tɐu22pʰi11,däu6 pi4 ,OK,,
968_Waitau_1,968,瘌痢頭,Aheadcoveredwithfavus,Waitau_1,瘌痢頭,læk55li22tʰɐu11,læk2 li6 täu4 ,OK,,
969_Waitau_1,969,六指,Ahandwithsixfingers,Waitau_1,六指,lok55tsi35,luk2 zi2 ,OK,,
970_Waitau_1,970,駝子,Crookback,Waitau_1,駝背,tʰɔ13pui13,to1 bui1 ,OK,,
971_Waitau_1,971,愛哭的人,Someonewhoiseasytocry,Waitau_1,哭包,hok55pau35,huk2 bau2 ,OK,,
971_Waitau_2,971,愛哭的人,Someonewhoiseasytocry,Waitau_2,哭袋,hok55tɵy35,huk2 döi2 ,OK,,
972_Waitau_1,972,瘋子,Sycle,Waitau_1,癲佬,tiŋ13lɐu35,ding1 läu2 ,OK,,
973_Waitau_1,973,瘸子,Gimp,Waitau_1,跛腳佬,pɐi13kœk55lɐu35,bäi1 gök2 läu2 ,OK,,
974_Waitau_1,974,傻瓜,"Fool, idiot",Waitau_1,傻佬,sɔ11lɐu35,so4 läu2 ,OK,,
975_Waitau_1,975,騙子,Swindler,Waitau_1,拐子佬,kʷai55tsi55lɐu35,gwai2 zi2 läu2 ,OK,,
976_Waitau_1,976,小偷,Thief,Waitau_1,賊仔,tsʰæk22tsɐi35,cæk6 zäi2 ,OK,,
977_Waitau_1,977,強盜,Bandit,Waitau_1,賊佬,tsæk22lɐu35,zæk6 läu2 ,OK,,
978_Waitau_1,978,乞丐,Beggar,Waitau_1,乞兒,hɐk55ji11,häk2 yi4 ,OK,,
