char,pron
陰乾,yäm1 gung1
換轉,wung6 züng1
奔喪,bäng1 song1
反差,fæng2 ca1
學分,hok6 fäng1
北行,bäk2 häng4
莊重,zong1 zung6
耕田,gæng1 ting4
據為己有,gü1 wäi4 gi2 yäu1
車臣,ce1 säng4
禪師,sim4 si1
經痛,gäng1 tung1
限度,hæng6 du6
有運行,yäu1 wäng6 hæng4
兩敗俱傷,löng1 bai6 kü1 söng1
日食,yäk6 säk6
浸信會,zäm1 säng1 wui6
處女作,cü1 nü1 zok2
大錯特錯,dai6 co1 däk6 co1
散水,sæng1 söi2
差館,cai1 gwung2
古董車,gwu2 dung2 ce1
執生,zäp2 sæng1
便溺,bing6 näk1
差池,ca1 ci4
情調,cäng4 diu6
重力,cung1 läk6
百家樂,bæk2 ga1 lok6
背向,bui1 höng1
分毫,fäng1 häu4
看上,fung1 söng1
衣食住行,yi1 säk6 zü6 häng4
食宿,säk6 suk2
再會,zöi1 wui6
領略,läng1 lök6
收數,säu1 su1
打正旗號,da2 zäng1 ki4 häu6
家常便飯,ga1 söng4 bing6 fæng6
朝氣,ziu1 hi1
仗義,zöng1 yi6
轉眼間,züng2 ngæng1 gæng1
暴君,bäu6 gwäng1
經手,gäng1 säu2
乾坤,king4 kwäng1
最低限度,zöi1 däi1 hæng6 du6
造馬,zäu6 ma1
好學,häu1 hok6
泣不成聲,yäp2 bäk2 säng4 säng1
修好,säu1 häu2
造反,zäu6 fæng2
分泌物,fäng1 bi1 mäk6
談笑風生,tam4 siu1 fung1 säng1
縫針,fung4 zäm1
恰好,häp2 häu2
温度計,wäng1 du6 gäi1
稔熟,näm1 suk6
庭外和解,täng4 wui6 wo4 gai2
打賭,da2 du2
分屍,fäng1 si1
百上加斤,bæk2 söng6 ga1 gäng1
更替,gäng1 täi1
好市,häu2 si1
打定輸數,da2 däng6 sü1 su1
風行,fung1 häng4
你呢,ni1 ne1
數臭,su2 cäu1
囚車,cäu4 ce1
掃平,säu1 päng4
愛惜,wui1 säk2
私校,si1 hau6
倒後,däu1 häu6
沒用,muk6 yung6
被子,pi1 zi2
荷官,ho4 gwung1
酒量,zäu2 löng6
校工,hau6 gung1
會館,wui6 gwung2
中樂,zung1 ngok6
大功吿成,dai6 gung1 gäu1 säng4
節衣縮食,zik2 yi1 suk2 säk6
到頂,däu1 deng2
乜人,mäk2 yäng4
造作,zäu6 zok2
經銷,gäng1 siu1
謠傳,yiu4 cüng4
倒吊,däu1 diu1
要訣,yiu1 kük2
耕作,gæng1 zok2
公車,gung1 ce1
售票處,säu4 piu1 cü1
成藥,säng4 yök6
精打細算,zäng1 da2 säi1 süng1
鴨仔,ap2 zäi2
斷章取義,düng6 zöng1 cü2 yi6
車厘子,ce1 li4 zi2
生薑,sæng1 göng1
大熱倒灶,dai6 ngik6 däu2 zäu1
猛咁,mæng1 gäm1
平起平坐,päng4 hi2 päng4 zo6
他朝,ta1 ziu1
荷花,ho4 fa1
融和,yung4 wo4
轉口,züng2 häu2
打情罵俏,da2 cäng4 ma6 ciu1
脱氧核糖,tük2 yöng1 häk6 tong4
核能,häk6 näng4
窩釘,wo1 däng1
不失為,bäk2 säk2 wäi4
成見,säng4 ging1
頂證,däng2 zäng1
教士,gäu1 si6
音質,yäm1 zäk2
起行,hi2 häng4
仇家,säu4 ga1
幫會,bong1 wui6
期數,ki4 su1
醜惡,cäu2 ok2
暴風,bäu6 fung1
伴舞,bung6 mu1
校慶,hau6 häng1
鑄造,zü1 zäu6
喝倒采,fuk2 däu2 cöi2
彈力,dæng6 läk6
眼仔,ngæng1 zäi2
祥和,cöng4 wo4
降格,gong1 gæk2
片長,ping2 cöng4
扁平,bing2 päng4
交差,gau1 cai1
曲解,kuk2 gai2
天經地義,ting1 gäng1 di6 yi6
生火,säng1 fo2
上繳,söng6 giu2
片面,ping1 ming6
説三道四,sük2 sam1 däu6 si1
滿載而歸,mung1 zöi2 yi4 gwäi1
壽星仔,säu6 säng1 zäi2
水道,söi2 däu6
聲淚俱下,säng1 löi6 kü1 ha6
留難,läu4 næng4
煮飯仔,zü2 fæng6 zäi2
平靚正,peng4 leng1 zäng1
上線,söng1 sing1
熟讀,suk6 duk6
暴發户,bäu6 fæk2 wu6
懶散,læng1 sæng2
國畫,gwok2 wa6
校隊,hau6 döi6
中樞神經,zung1 sü1 säng4 gäng1
步步為營,bu6 bu6 wäi4 yäng4
先睹為快,sing1 du2 wäi4 fai1
好意思,häu2 yi1 si1
每況愈下,mui1 fong1 yü6 ha6
咬耳仔,ngau1 yi1 zäi2
乾涸,gung1 kok2
實而不華,säk6 yi4 bäk2 wa4
順從,säng6 cung4
喇嘛,la1 ma4
出貓,cäk2 mau1
要麼,yiu1 mo1
過錯,gwo1 co1
宿生,suk2 säng1
甜食,tim4 säk6
矢口否認,ci2 häu2 fäu2 yäng6
放射,fong1 se6
慷慨解囊,hong2 kwui1 gai2 nong4
名分,mäng4 fäng6
上落客,söng1 lok6 hæk2
和善,wo4 sing6
作惡,zok2 ok2
車卡,ce1 ka1
安居樂業,wung1 gü1 lok6 yip6
打發,da2 fæk2
樂事,lok6 si6
調戲,tiu4 hi1
全軍覆沒,cüng4 gwäng1 fuk2 muk6
打真軍,da2 zäng1 gwäng1
濕平,säp2 päng4
唐卡,tong4 ka1
解毒,gai2 duk6
生殖器,säng1 zäk6 hi1
傳真機,cüng4 zäng1 gi1
的士站,däk2 si2 zam6
率直,säk2 zäk6
上腦,söng1 näu1
製片人,zäi1 ping2 yäng4
賭仔,du2 zäi2
摸頂,mo2 deng2
成功感,säng4 gung1 gäm2
成行成市,säng4 hong4 säng4 si1
經得起,gäng1 däk2 hi2
雙管齊下,söng1 gwung2 cäi4 ha6
落毒,lok6 duk6
食糧,säk6 löng4
悶悶不樂,mung6 mung6 bäk2 lok6
調和,tiu4 wo4
怪獸家長,gwai1 säu1 ga1 zöng2
要事,yiu1 si6
男仔頭,nam4 zäi2 täu4
射箭,se6 zing1
倒立,däu2 läp6
暗淡,äm1 dam6
錯字,co1 zi6
見習生,ging1 zap6 säng1
心肌梗塞,säm1 gi1 gäng2 säk2
折射,zik2 se6
打工皇帝,da2 gung1 wong4 däi1
不為所動,bäk2 wäi4 so2 dung6
倒影,däu2 yäng2
分賬,fäng1 zöng1
好客,häu1 hæk2
新牌仔,säng1 pai4 zäi2
談天説地,tam4 ting1 sük2 di6
花樣年華,fa1 yöng6 ning4 wa4
當差,dong1 cai1
仇視,säu4 si6
勸解,hüng1 gai2
送行,sung1 häng4
全盛時期,cüng4 säng6 si4 ki4
傳話,cüng4 wa6
對數,döi1 su1
器重,hi1 zung6
重災,cung1 zöi1
為所欲為,wäi4 so2 yuk6 wäi4
家傳,ga1 cüng4
假使,ga2 si2
着急,zök6 gäp2
暴風雨,bäu6 fung1 yü1
打退堂鼓,da2 töi1 tong4 gwu2
讀物,duk6 mäk6
極其量,gik6 ki4 löng6
獨食,duk6 säk6
亮度,löng6 du6
大孖,dai6 ma1
哪兒,na1 yi4
語重心長,yü1 zung6 säm1 cöng4
栩栩如生,hü2 hü2 yü4 säng1
馬經,ma1 gäng1
癖好,päk2 häu1
打躉,da2 däng2
上校,söng6 gau1
落井下石,lok6 zäng2 ha6 sek6
食晏,säk6 æng1
驚青,gäng1 ceng1
汗流浹背,fung6 läu4 zip2 bui1
混種,wäng6 zung2
弧度,wu4 du6
近郊,gäng6 gau1
未雨綢繆,mi6 yü1 cäu4 mäu4
拖數,to1 su1
鼻塞,bi6 säk2
暴風雪,bäu6 fung1 sük2
此消彼長,ci2 siu1 bi2 zöng2
休養生息,yäu1 yöng1 säng1 säk2
班長,bæng1 zöng2
來生,löi4 säng1
坦率,tæng2 säk2
青菜,ceng1 cöi1
傳神,cüng4 säng4
失重,säk2 cung1
字裏行間,zi6 li1 hong4 gæng1
要命,yiu1 mäng6
重遊,cung4 yäu4
十分之,säp6 fäng1 zi1
吿發,gäu1 fæk2
重地,zung6 di6
兩棲,löng1 cäi1
危難,ngäi4 næng6
沉着,cäm4 zök6
花旗參,fa1 ki4 säm1
數落,su2 lok6
青梅竹馬,cäng1 mui4 zuk2 ma1
行房,häng4 fong4
享樂,höng2 lok6
修成正果,säu1 säng4 zäng1 gwo2
字數,zi6 su1
赤道,cek2 däu6
刺鼻,ci1 bi6
生地,sæng1 di6
暴走,bäu6 zäu2
孻仔,lai1 zäi2
坐以待斃,zo6 yi1 döi6 bäi6
省鏡,sæng2 geng1
掉轉,diu6 züng1
賀卡,ho6 kæk2
冗長,yung2 cöng4
跑馬仔,pau2 ma1 zäi2
細孖,säi1 ma1
不由分説,bäk2 yäu4 fäng1 sük2
沖淡,cung1 tam1
吉士,gäk2 si2
學説,hok6 sük2
外省,wui6 sæng2
使者,si1 ze2
鎚仔,cöi4 zäi2
重見天日,cung4 ging1 ting1 yäk6
巴打,ba1 da2
好歹,häu2 dai2
類近,löi6 gäng6
潦倒,läu1 däu2
勢在必行,säi1 zöi6 bik2 hæng4
一路上,yäk2 lu6 söng6
從軍,cung4 gwäng1
安好,wung1 häu2
師長,si1 zöng2
領口,leng1 häu2
波士,bo1 si2
後來居上,häu6 löi4 gü1 söng1
酋長,yäu4 zöng2
上旬,söng6 cäng4
和聲,wo6 säng1
淡忘,dam6 mong4
顯示卡,hing2 si6 kæk2
轉波,züng1 bo1
牛仔布,ngäu4 zäi2 bu1
患難,wæng6 næng6
上下其手,söng6 ha6 ki4 säu2
一分為二,yäk2 fäng1 wäi4 yi6
有生之年,yäu1 säng1 zi1 ning4
以和為貴,yi1 wo4 wäi4 gwäi1
畫風,wa6 fung1
視覺藝術,si6 gok2 ngäi6 säk6
中華文化,zung1 wa4 mäng4 fa1
校車,hau6 ce1
大丈夫,dai6 zöng6 fu1
華沙,wa4 sa1
爭客,zæng1 hæk2
自重,zi6 zung6
生字,sæng1 zi6
心裏有數,säm1 li1 yäu1 su1
數之不盡,su2 zi1 bäk2 zäng6
解渴,gai2 fuk2
通頂,tung1 deng2
吉普車,gäk2 pu2 ce1
讀數,duk6 su1
肺結核,fäi1 gik2 häk6
成世,seng4 säi1
別開生面,bik6 fui1 säng1 ming6
打橫,da2 wæng4
地下室,di6 ha6 säk2
鐵道,tik2 däu6
化為烏有,fa1 wäi4 wu1 yäu1
判若兩人,pung1 yök6 löng1 yäng4
超生,ciu1 säng1
傳閲,cüng4 yük6
功成身退,gung1 säng4 säng1 töi1
食飽,säk6 bau2
逞強,cäng2 köng4
毒手,duk6 säu2
茂盛,mäu6 säng6
無線上網,mu4 sing1 söng1 mong1
省時,sæng2 si4
假定,ga2 däng6
老中青,läu1 zung1 cäng1
袋袋平安,döi6 döi6 päng4 wung1
死裏逃生,si2 li1 täu4 säng1
三番四次,sam1 fæng1 si1 ci1
打獵,da2 lip6
咁鬼,gäm1 gwäi2
鞋墊,hai4 zing1
躺下,tong2 ha6
風平浪靜,fung1 päng4 long6 zäng6
數據庫,su1 gü1 fu1
長途跋涉,cöng4 tu4 bäk6 sip2
戲假情真,hi1 ga2 cäng4 zäng1
經合組織,gäng1 häp6 zu2 zäk2
盛怒,säng6 nu6
輸打贏要,sü1 da2 yeng4 yiu1
吿假,gäu1 ga1
磨拳擦掌,mo4 küng4 cæk2 zöng2
平生,päng4 säng1
胡説八道,wu4 sük2 bæk2 däu6
逼使,bäk2 si2
連着,ling4 zök6
三幾,sam1 gi2
強健,köng4 ging6
荼毒,tu4 duk6
一網打盡,yäk2 mong1 da2 zäng6
一片光明,yäk2 ping2 gwong1 mäng4
輕而易舉,häng1 yi4 yi6 gü2
領有,läng1 yäu1
自得其樂,zi6 däk2 ki4 lok6
剛強,gong1 köng4
一事無成,yäk2 si6 mu4 säng4
融為一體,yung4 wäi4 yäk2 täi2
小道消息,siu2 däu6 siu1 säk2
責成,zæk2 säng4
指鹿為馬,zi2 luk6 wäi4 ma1
見義勇為,ging1 yi6 yung2 wäi4
下墜,ha6 zöi6
日經平均,yäk6 gäng1 päng4 gwäng1
砒霜,pi1 söng1
大造,dai6 zäu6
倒米,däu2 mai1
可蘭經,ho2 læng4 gäng1
淤塞,yü1 säk2
樂章,ngok6 zöng1
笑片,siu1 ping2
刺探,ci1 tam1
行大運,hæng4 dai6 wäng6
參閲,cam1 yük6
傳教,cüng4 gäu1
近親,gäng6 cäng1
婉轉,yüng2 züng2
真空上陣,zäng1 hung1 söng1 zäng6
七情上面,cäk2 cäng4 söng1 ming6
單打獨鬥,dæng1 da2 duk6 däu1
簡便,gæng2 bing6
正數,zäng1 su1
難分難解,næng4 fäng1 næng4 gai2
分一杯羹,fäng1 yäk2 bui1 gäng1
射波,se6 bo1
拗撬,au1 giu6
造詣,cäu1 ngäi6
吿密,gäu1 mäk6
長衫,cöng4 sam1
和盤托出,wo4 pung4 tok2 cäk2
兜兜轉轉,däu1 däu1 züng1 züng1
地下鐵,di6 ha6 tik2
毒奶,duk6 nai1
譯為,yäk6 wäi4
強身健體,köng4 säng1 ging6 täi2
如夢初醒,yü4 mung6 co1 säng2
與世長辭,yü1 säi1 cöng4 ci4
力不從心,läk6 bäk2 cung4 säm1
薪火相傳,säng1 fo2 söng1 cüng4
新仔,säng1 zäi2
非法行為,fi1 fæk2 häng4 wäi4
識飲識食,säk2 yäm2 säk2 säk6
模稜兩可,mu4 läng4 löng1 ho2
階下囚,gai1 ha6 cäu4
幽會,yäu1 wui6
誤打誤撞,ng6 da2 ng6 zong6
為限,wäi4 hæng6
便便,bing6 bing6
第二朝,däi6 yi6 ziu1
軍校,gwäng1 hau6
辦公時間,bæng6 gung1 si4 gæng1
防毒,fong4 duk6
短打,düng2 da2
方丈,fong1 zöng6
泡茶,pau1 ca4
假以時日,ga2 yi1 si4 yäk6
原生,yüng4 säng1
朝廷,ciu4 täng4
被鋪,pi1 pu1
平原,päng4 yüng4
雞仔,gäi1 zäi2
夜生活,ye6 säng1 wuk6
電話簿,ding6 wa6 bu2
學長,hok6 cöng4
無話可説,mu4 wa6 ho2 sük2
心想事成,säm1 söng2 si6 säng4
小解,siu2 gai2
的士牌,däk2 si2 pai4
生活態度,säng1 wuk6 tai1 du6
消毒藥水,siu1 duk6 yök6 söi2
上菜,söng6 cöi1
上列,söng6 lik6
口乾,häu2 gung1
成群,säng4 kwäng4
見步行步,ging1 bu6 hæng4 bu6
胃酸倒流,wäi6 süng1 däu1 läu4
轉吿,züng2 gäu1
據理力爭,gü1 li1 läk6 zäng1
事成,si6 säng4
長老,zöng2 läu1
調走,diu6 zäu2
四仔,si1 zäi2
伙食,fo2 säk6
甦醒,su1 säng2
耕地,gæng1 di6
挨近,ai1 käng1
大平賣,dai6 peng4 mai6
裨益,bi1 yäk2
假名,ga2 mäng4
一蹶不振,yäk2 kük2 bäk2 zäng1
伊士,yi1 si2
牛肉乾,ngäu4 yuk6 gung1
驚為天人,gäng1 wäi4 ting1 yäng4
過從甚密,gwo1 cung4 säm6 mäk6
盡力而為,zäng6 läk6 yi4 wäi4
鏟車,cæng2 ce1
釘契,däng1 käi1
不惜工本,bäk2 säk2 gung1 bung2
道地,däu6 di6
難辭其咎,næng4 ci4 ki4 gäu1
委以重任,wäi2 yi1 zung6 yäm6
寸步難行,cüng1 bu6 næng4 häng4
打沉,da2 cäm4
應運而生,yäng1 wäng6 yi4 säng1
生蛇,sæng1 se4
五更,ng1 gæng1
全盛,cüng4 säng6
腳掣,gök2 zäi1
主題樂園,zü2 täi4 lok6 yüng4
屬性,suk6 säng1
抽射,cäu1 se6
貓紙,mau1 zi2
水墨畫,söi2 mäk6 wa6
唔撈,m4 läu1
近在咫尺,gäng6 zöi6 zi2 cek2
好勝,häu1 säng1
一聲令下,yäk2 säng1 läng6 ha6
錯手,co1 säu2
刷卡,cak2 kæk2
修道院,säu1 däu6 yüng6
賊仔,cäk6 zäi2
青瓦台,cäng1 nga1 töi4
寫生,se2 säng1
僅作參考,gäng2 zok2 cam1 hau2
倔強,gwäk6 köng1
幸災樂禍,häng6 zöi1 lok6 wo6
降落傘,gong1 lok6 sæng1
初中生,co1 zung1 säng1
尿道,niu6 däu6
精華素,zäng1 wa4 su1
經血,gäng1 hük2
藍領,lam4 leng1
異數,yi6 su1
請食飯,cäng2 säk6 fæng6
遇刺,yü6 ci1
孖咇,ma1 bik2
山長水遠,sæng1 cöng4 söi2 yüng1
特種,däk6 zung2
難搞,næng4 gau2
太平山,tai1 päng4 sæng1
領情,leng1 cäng4
平成,päng4 säng4
食齋,säk6 zai1
播種,bo1 zung2
校規,hau6 kwäi1
老行尊,läu1 hong4 züng1
寒背,fung4 bui1
已成定局,yi1 säng4 däng6 guk6
與生俱來,yü1 säng1 kü1 löi4
朋友仔,päng4 yäu1 zäi2
斷氣,tüng1 hi1
重中之重,zung6 zung1 zi1 zung6
磨滅,mo4 mik6
身經百戰,säng1 gäng1 bæk2 zing1
一瞬間,yäk2 säng1 gæng1
轉帳,züng2 zöng1
頂頸,däng2 geng2
禁食,gäm1 säk6
排水量,pai4 söi2 löng6
上軌道,söng1 gwäi2 däu6
打罵,da2 ma6
省份,sæng2 fäng6
發射站,fæk2 se6 zam6
鬼仔,gwäi2 zäi2
印度教,yäng1 du6 gäu1
編造,ping1 zäu6
行文,häng4 mäng4
益生菌,yäk2 säng1 kwäng2
了斷,liu1 düng6
矮仔,ai2 zäi2
何為,ho4 wäi4
依從,yi1 cung4
強迫症,köng4 bäk2 zäng1
上釣,söng1 diu1
不計其數,bäk2 gäi1 ki4 su1
車牌號碼,ce1 pai4 häu6 ma1
解款員,gai1 fung2 yüng4
凝結,yäng4 gik2
相輔相成,söng1 fu6 söng1 säng4
走難,zäu2 næng6
收數佬,säu1 su1 läu2
乘虛而入,säng4 hü1 yi4 yäp6
道賀,däu6 ho6
居高不下,gü1 gäu1 bäk2 ha6
歌舞昇平,go1 mu1 säng1 päng4
斷線,tüng1 sing1
換畫,wung6 wa6
分寸,fäng1 cüng1
行軍,häng4 gwäng1
盛典,säng6 ding2
長氣,cöng4 hi1
傳世,cüng4 säi1
打孖上,da2 ma1 söng1
道義,däu6 yi6
下筆,ha6 bäk2
斷市,tüng1 si1
刺眼,ci1 ngæng1
要不然,yiu1 bäk2 ying4
曾孫,zäng1 süng1
平底鑊,päng4 däi2 wok6
不置可否,bäk2 zi1 ho2 fäu2
本科生,bung2 fo1 säng1
大眼仔,dai6 ngæng1 zäi2
平整,päng4 zäng2
先入為主,sing1 yäp6 wäi4 zü2
操行,cäu1 häng6
長孫,zöng2 süng1
講道,gong2 däu6
冠上,gwung1 söng6
凝視,yäng4 si6
虎頭蛇尾,fu2 täu4 se4 mi1
為己任,wäi4 gi2 yäm6
地下錢莊,di6 ha6 cing4 zong1
風生水起,fung1 säng1 söi2 hi2
喜怒哀樂,hi2 nu6 wui1 lok6
好聲,häu2 säng1
大吃大喝,dai6 hek2 dai6 fuk2
可惡,ho2 wu1
好天,häu2 ting1
一時之間,yäk2 si4 zi1 gæng1
板仔,bæng2 zäi2
為着,wäi6 zök6
天長地久,ting1 cöng4 di6 gäu2
一舉成名,yäk2 gü2 säng4 mäng4
死士,si2 si6
篤數,duk2 su1
名不經傳,mäng4 bäk2 gäng1 cüng4
娓娓道來,mi1 mi1 däu6 löi4
剪片,zing2 ping2
由上而下,yäu4 söng6 yi4 ha6
大惑不解,dai6 wæk6 bäk2 gai2
大條道理,dai6 tiu4 däu6 li1
讀取,duk6 cü2
樂於助人,lok6 yü1 zo6 yäng4
拖長,to1 cöng4
頂端,däng2 düng1
領會,läng1 wui6
樂極生悲,lok6 gik6 säng1 bi1
背住,bui1 zü6
一氣呵成,yäk2 hi1 ho1 säng4
衰仔,söi1 zäi2
為時已晚,wäi4 si4 yi1 mæng1
助紂為虐,zo6 zäu6 wäi4 yök6
參考書,cam1 hau2 sü1
鞭打,bing1 da2
朝拜,ciu4 bai1
重覆,cung4 fuk2
用不着,yung6 bäk2 zök6
幾條街,gi2 tiu4 gai1
生疏,sæng1 so1
垃圾食物,lap6 sap2 säk6 mäk6
太平紳士,tai1 päng4 säng1 si2
前便,cing4 bing6
臨行,läm4 häng4
性玩具,säng1 wung6 gü6
打圓場,da2 yüng4 cöng4
名成利就,mäng4 säng4 li6 zäu6
食雪糕,säk6 sük2 gäu1
前車可鑑,cing4 gü1 ho2 gam1
夠數,gäu1 su1
重修,cung4 säu1
如釋重負,yü4 säk2 cung1 fu6
道行,däu6 häng6
説客,söi1 hæk2
重整旗鼓,cung4 zäng2 ki4 gwu2
上班一族,söng1 bæng1 yäk2 zuk6
比卡超,bi2 ka1 ciu1
取道,cü2 däu6
相會,söng1 wui6
長存,cöng4 cüng4
點着,dim2 zök6
領海,läng1 fui2
配種,pui1 zung2
打賞,da2 söng2
魚片,yü4 ping2
甩難,läk2 næng6
談情説愛,tam4 cäng4 sük2 wui1
凡間,fæng4 gæng1
義士,yi6 si6
老生常談,läu1 säng1 söng4 tam4
汰弱留強,tai1 yök6 läu4 köng4
從良,cung4 löng4
神經質,säng4 gäng1 zäk2
剩低,zäng6 däi1
斷食,düng6 säk6
面青,ming6 ceng1
轉世,züng2 säi1
前生,cing4 säng1
鴉片戰爭,a1 ping1 zing1 zäng1
充其量,cung1 ki4 löng6
青出於藍,cäng1 cäk2 yü1 lam4
國會山,gwok2 wui6 sæng1
艇仔,täng1 zäi2
傳譯,cüng4 yäk6
好好先生,häu2 häu2 sing1 sæng1
自圓其説,zi6 yüng4 ki4 sük2
百事可樂,bæk2 si6 ho2 lok6
投閒置散,täu4 hæng4 zi1 sæng2
各自為政,gok2 zi6 wäi4 zäng1
坐言起行,zo6 ying4 hi2 häng4
生死未卜,säng1 si2 mi6 buk2
承載,säng4 zöi1
兵分兩路,bäng1 fäng1 löng1 lu6
重寫,cung4 se2
分神,fäng1 säng4
好漢,häu2 fung1
迎刃而解,yäng4 yäng6 yi4 gai2
最好不過,zöi1 häu2 bäk2 gwo1
長眠,cöng4 ming4
興盛,häng1 säng6
如數家珍,yü4 su2 ga1 zäng1
麥片,mæk6 ping2
暖和,nüng1 wo4
和睦,wo4 muk6
色士風,säk2 si6 fung1
梗頸四,gäng2 geng2 si1
映照,yäng2 ziu1
爭先恐後,zäng1 sing1 hung2 häu6
倒貼,däu1 tip2
小玩意,siu2 wung6 yi1
圖解,tu4 gai2
打本,da2 bung2
頭頭是道,täu4 täu4 si6 däu6
重光,cung4 gwong1
車線,ce1 sing1
跟紅頂白,gäng1 hung4 däng2 bæk6
心平氣和,säm1 päng4 hi1 wo4
一年半載,yäk2 ning4 bung1 zöi2
強盜,köng4 däu6
水上人,söi2 söng6 yäng4
自轉,zi6 züng1
學車,hok6 ce1
儲值卡,cü1 zäk6 kæk2
大假,dai6 ga1
下台階,ha6 töi4 gai1
自把自為,zi6 ba2 zi6 wäi4
作樂,zok2 lok6
鬼上身,gwäi2 söng1 säng1
一朝一夕,yäk2 ziu1 yäk2 zik6
助產士,zo6 cæng2 si6
大解,dai6 gai2
電解質,ding6 gai2 zäk2
重陽節,cung4 yöng4 zik2
厭食,yim1 säk6
現身説法,ying6 säng1 sük2 fæk2
孖公仔,ma1 gung1 zäi2
笨重,bäng6 zung6
刻板,häk2 bæng2
熟食檔,suk6 säk6 dong1
淡薄,dam6 bok6
校對,gau1 döi1
瀕臨絕種,päng4 läm4 zük6 zung2
倒垃圾,däu2 lap6 sap2
一時三刻,yäk2 si4 sam1 häk2
食言,säk6 ying4
填平,ting4 päng4
青筋,ceng1 gäng1
刻劃,häk2 wæk6
自打嘴巴,zi6 da2 zöi2 ba1
保平安,bäu2 päng4 wung1
長年累月,cöng4 ning4 löi6 ngük6
以人為本,yi1 yäng4 wäi4 bung2
節外生枝,zik2 wui6 säng1 zi1
處變不驚,cü1 bing1 bäk2 gäng1
決斷,kük2 düng6
內行,nöi6 hong4
補數,bu2 su1
意會,yi1 wui6
險惡,him2 ok2
所剩無幾,so2 zäng6 mu4 gi2
解籤,gai2 cim1
良莠不齊,löng4 yäu1 bäk2 cäi4
生食,sæng1 säk6
一成不變,yäk2 säng4 bäk2 bing1
事在必行,si6 zöi6 bik2 häng4
車聲,ce1 säng1
開枝散葉,fui1 zi1 sæng1 yip6
孖辮,ma1 bing1
舊事重提,gäu6 si6 cung4 täi4
水車,söi2 ce1
正行,zäng1 hong4
道友,däu6 yäu1
老貓燒鬚,läu1 mau1 siu1 su1
坐地起價,zo6 di6 hi2 ga1
日本仔,yäk6 bung2 zäi2
爭鬥,zäng1 däu1
食花生,säk6 fa1 säng1
太上皇,tai1 söng6 wong4
摩托車,mo1 tok2 ce1
會社,wui6 se1
朝代,ciu4 döi6
扶搖直上,fu4 yiu4 zäk6 söng1
衣食,yi1 säk6
自動自覺,zi6 dung6 zi6 gok2
刺耳,ci1 yi1
更名,gäng1 mäng4
神經病,säng4 gäng1 beng6
受難,säu6 næng6
姪仔,zäk6 zäi2
包車,bau1 ce1
假意,ga2 yi1
拒載,kü1 zöi1
着眼點,zök6 ngæng1 dim2
車轆,ce1 luk2
醒你,säng2 ni1
毒梟,duk6 hiu1
幾許,gi1 hü2
夷為平地,yi4 wäi4 päng4 di6
補假,bu2 ga1
長袖衫,cöng4 zäu6 sam1
乾糧,gung1 löng4
食老本,säk6 läu1 bung2
真傳,zäng1 cüng4
背光,bui1 gwong1
半生熟,bung1 sæng1 suk6
調度,diu6 du6
平步青雲,päng4 bu6 cäng1 wäng4
坐向,zo6 höng1
打錯,da2 co1
停經,täng4 gäng1
會心,wui6 säm1
假借,ga2 ze1
番話,fæng1 wa6
食鹽,säk6 yim4
直率,zäk6 säk2
複數,fuk2 su2
爛仔,læng6 zäi2
難倒,næng4 däu2
珍而重之,zäng1 yi4 zung6 zi1
緝毒,cäp2 duk6
犯罪行為,fæng6 zöi6 häng4 wäi4
行宮,häng4 gung1
用處,yung6 cü1
參軍,cam1 gwäng1
一讀,yäk2 duk6
令和,läng6 wo4
降職,gong1 zäk2
悉隨尊便,säk2 cöi4 züng1 bing6
食腦,säk6 näu1
胡説,wu4 sük2
屬土,suk6 tu2
重新做人,cung4 säng1 zu6 yäng4
梅毒,mui4 duk6
善惡,sing6 ok2
青銅,cäng1 tung4
貓仔,mau1 zäi2
坐墊,zo6 zing1
杯水車薪,bui1 söi2 ce1 säng1
佛經,fäk6 gäng1
好話,häu2 wa6
絲打,si1 da2
打野戰,da2 ye1 zing1
心淡,säm1 tam1
四平八穩,si1 päng4 bæk2 wäng2
斷尾,tüng1 mi1
走火通道,zäu2 fo2 tung1 däu6
速成,cuk2 säng4
骨刺,gwäk2 ci1
長凳,cöng4 däng1
主打歌,zü2 da2 go1
苦中作樂,fu2 zung1 zok2 lok6
三言兩語,sam1 ying4 löng1 yü1
青天,cäng1 ting1
葉片,yip6 ping1
老本行,läu1 bung2 hong4
自暴自棄,zi6 bäu6 zi6 hi1
打結,da2 gik2
萬里長城,mæng6 li1 cöng4 säng4
生油,sæng1 yäu4
處世,cü1 säi1
分工合作,fäng1 gung1 häp6 zok2
核桃,häk6 täu4
肉參,yuk6 säm1
小數,siu2 su1
假手於人,ga2 säu2 yü1 yäng4
午間,ng1 gæng1
生物學,säng1 mäk6 hok6
相對濕度,söng1 döi1 säp2 du6
趁火打劫,cäng1 fo2 da2 gip2
從頭到尾,cung4 täu4 däu1 mi1
倒行逆施,däu2 häng4 yäk6 si1
忽然間,fäk2 ying4 gæng1
社會企業,se1 wui6 ki1 yip6
易如反掌,yi6 yü4 fæng2 zöng2
聲調,säng1 diu6
齊整,cäi4 zäng2
下人,ha6 yäng4
氣量,hi1 löng6
背景音樂,bui1 gäng2 yäm1 ngok6
茶道,ca4 däu6
坐骨神經,zo6 gwäk2 säng4 gäng1
轉個頭,züng2 go1 täu4
半夜三更,bung1 ye6 sam1 gæng1
跑數,pau2 su1
